DepartDate,Origin,Destination,Carrier
03/06/2019,OPO,CDG,U2
03/07/2019,OPO,CDG,U2
04/04/2019,OPO,CDG,U2
04/05/2019,OPO,CDG,U2
05/01/2019,OPO,CDG,U2
05/03/2019,OPO,CDG,U2
07/01/2019,OPO,CDG,U2
11/01/2019,OPO,CDG,U2
18/01/2019,OPO,CDG,U2
03/02/2019,OPO,FNC,U2
04/04/2019,OPO,FNC,U2
05/01/2019,OPO,FNC,U2
05/03/2019,OPO,FNC,U2
11/01/2019,OPO,FNC,U2
18/01/2019,OPO,FNC,U2
03/02/2019,OPO,GVA,U2
03/06/2019,OPO,GVA,U2
03/07/2019,OPO,GVA,U2
04/04/2019,OPO,GVA,U2
04/05/2019,OPO,GVA,U2
05/01/2019,OPO,GVA,U2
05/03/2019,OPO,GVA,U2
07/01/2019,OPO,GVA,U2
11/01/2019,OPO,GVA,U2
18/01/2019,OPO,GVA,U2
03/07/2019,OPO,IBZ,U2
03/02/2019,OPO,LGW,U2
03/06/2019,OPO,LGW,U2
03/07/2019,OPO,LGW,U2
04/04/2019,OPO,LGW,U2
04/05/2019,OPO,LGW,U2
05/01/2019,OPO,LGW,U2
05/03/2019,OPO,LGW,U2
07/01/2019,OPO,LGW,U2
11/01/2019,OPO,LGW,U2
18/01/2019,OPO,LGW,U2
03/02/2019,OPO,LTN,U2
04/04/2019,OPO,LTN,U2
04/05/2019,OPO,LTN,U2
05/01/2019,OPO,LTN,U2
05/03/2019,OPO,LTN,U2
07/01/2019,OPO,LTN,U2
03/02/2019,OPO,LUX,U2
04/04/2019,OPO,LUX,U2
05/01/2019,OPO,LUX,U2
05/03/2019,OPO,LUX,U2
03/02/2019,OPO,LYS,U2
03/06/2019,OPO,LYS,U2
03/07/2019,OPO,LYS,U2
04/04/2019,OPO,LYS,U2
04/05/2019,OPO,LYS,U2
05/01/2019,OPO,LYS,U2
05/03/2019,OPO,LYS,U2
07/01/2019,OPO,LYS,U2
11/01/2019,OPO,LYS,U2
18/01/2019,OPO,LYS,U2
05/01/2019,OPO,MAN,U2
05/03/2019,OPO,MAN,U2
03/06/2019,OPO,NCE,U2
03/07/2019,OPO,NCE,U2
04/05/2019,OPO,NCE,U2
05/01/2019,OPO,NCE,U2
05/03/2019,OPO,NCE,U2
03/02/2019,OPO,NTE,U2
03/06/2019,OPO,NTE,U2
03/07/2019,OPO,NTE,U2
04/04/2019,OPO,NTE,U2
04/05/2019,OPO,NTE,U2
05/01/2019,OPO,NTE,U2
05/03/2019,OPO,NTE,U2
03/06/2019,OPO,STR,U2
03/07/2019,OPO,STR,U2
07/01/2019,OPO,STR,U2
11/01/2019,OPO,STR,U2
18/01/2019,OPO,STR,U2
03/02/2019,OPO,TLS,U2
03/06/2019,OPO,TLS,U2
03/07/2019,OPO,TLS,U2
04/04/2019,OPO,TLS,U2
04/05/2019,OPO,TLS,U2
05/01/2019,OPO,TLS,U2
07/01/2019,OPO,TLS,U2
11/01/2019,OPO,TLS,U2
18/01/2019,OPO,TLS,U2
03/06/2019,OPO,ZRH,U2
04/04/2019,OPO,ZRH,U2
04/05/2019,OPO,ZRH,U2
05/01/2019,OPO,ZRH,U2
05/03/2019,OPO,ZRH,U2
03/07/2019,ORY,BDS,U2
03/07/2019,ORY,CAG,U2
03/06/2019,ORY,FAO,U2
03/07/2019,ORY,FAO,U2
04/05/2019,ORY,FAO,U2
05/01/2019,ORY,FAO,U2
05/03/2019,ORY,FAO,U2
03/02/2019,ORY,FCO,U2
03/06/2019,ORY,FCO,U2
03/07/2019,ORY,FCO,U2
04/04/2019,ORY,FCO,U2
04/05/2019,ORY,FCO,U2
05/01/2019,ORY,FCO,U2
05/03/2019,ORY,FCO,U2
07/01/2019,ORY,FCO,U2
11/01/2019,ORY,FCO,U2
18/01/2019,ORY,FCO,U2
03/02/2019,ORY,GVA,U2
03/06/2019,ORY,GVA,U2
03/07/2019,ORY,GVA,U2
04/04/2019,ORY,GVA,U2
04/05/2019,ORY,GVA,U2
05/01/2019,ORY,GVA,U2
05/03/2019,ORY,GVA,U2
07/01/2019,ORY,GVA,U2
11/01/2019,ORY,GVA,U2
18/01/2019,ORY,GVA,U2
03/07/2019,ORY,JMK,U2
03/02/2019,ORY,LIN,U2
03/06/2019,ORY,LIN,U2
03/07/2019,ORY,LIN,U2
04/04/2019,ORY,LIN,U2
04/05/2019,ORY,LIN,U2
05/01/2019,ORY,LIN,U2
05/03/2019,ORY,LIN,U2
07/01/2019,ORY,LIN,U2
11/01/2019,ORY,LIN,U2
18/01/2019,ORY,LIN,U2
03/02/2019,ORY,NAP,U2
03/06/2019,ORY,NAP,U2
03/07/2019,ORY,NAP,U2
04/04/2019,ORY,NAP,U2
04/05/2019,ORY,NAP,U2
05/01/2019,ORY,NAP,U2
05/03/2019,ORY,NAP,U2
07/01/2019,ORY,NAP,U2
11/01/2019,ORY,NAP,U2
18/01/2019,ORY,NAP,U2
03/02/2019,ORY,NCE,U2
03/06/2019,ORY,NCE,U2
03/07/2019,ORY,NCE,U2
04/04/2019,ORY,NCE,U2
04/05/2019,ORY,NCE,U2
05/01/2019,ORY,NCE,U2
05/03/2019,ORY,NCE,U2
07/01/2019,ORY,NCE,U2
11/01/2019,ORY,NCE,U2
18/01/2019,ORY,NCE,U2
03/07/2019,ORY,OLB,U2
04/05/2019,ORY,OLB,U2
03/07/2019,ORY,PMO,U2
03/02/2019,ORY,PSA,U2
03/06/2019,ORY,PSA,U2
03/07/2019,ORY,PSA,U2
04/04/2019,ORY,PSA,U2
04/05/2019,ORY,PSA,U2
05/01/2019,ORY,PSA,U2
05/03/2019,ORY,PSA,U2
07/01/2019,ORY,PSA,U2
11/01/2019,ORY,PSA,U2
18/01/2019,ORY,PSA,U2
03/07/2019,ORY,SPU,U2
03/02/2019,ORY,TLS,U2
03/06/2019,ORY,TLS,U2
03/07/2019,ORY,TLS,U2
04/04/2019,ORY,TLS,U2
04/05/2019,ORY,TLS,U2
05/01/2019,ORY,TLS,U2
05/03/2019,ORY,TLS,U2
07/01/2019,ORY,TLS,U2
11/01/2019,ORY,TLS,U2
18/01/2019,ORY,TLS,U2
03/02/2019,ORY,TXL,U2
03/06/2019,ORY,TXL,U2
03/07/2019,ORY,TXL,U2
04/04/2019,ORY,TXL,U2
04/05/2019,ORY,TXL,U2
05/01/2019,ORY,TXL,U2
05/03/2019,ORY,TXL,U2
07/01/2019,ORY,TXL,U2
11/01/2019,ORY,TXL,U2
18/01/2019,ORY,TXL,U2
03/02/2019,ORY,VCE,U2
03/06/2019,ORY,VCE,U2
03/07/2019,ORY,VCE,U2
04/04/2019,ORY,VCE,U2
04/05/2019,ORY,VCE,U2
05/01/2019,ORY,VCE,U2
05/03/2019,ORY,VCE,U2
07/01/2019,ORY,VCE,U2
11/01/2019,ORY,VCE,U2
18/01/2019,ORY,VCE,U2
03/02/2019,OSD,BRS,U2
05/01/2019,OSD,CPH,U2
03/02/2019,OSD,LGW,U2
03/02/2019,OSL,TXL,U2
03/06/2019,OSL,TXL,U2
03/07/2019,OSL,TXL,U2
04/04/2019,OSL,TXL,U2
04/05/2019,OSL,TXL,U2
05/01/2019,OSL,TXL,U2
05/03/2019,OSL,TXL,U2
07/01/2019,OSL,TXL,U2
11/01/2019,OSL,TXL,U2
18/01/2019,OSL,TXL,U2
03/06/2019,PFO,BRS,U2
03/07/2019,PFO,BRS,U2
04/05/2019,PFO,BRS,U2
05/01/2019,PFO,BRS,U2
03/07/2019,PFO,EDI,U2
04/05/2019,PFO,EDI,U2
05/01/2019,PFO,EDI,U2
03/02/2019,PFO,LGW,U2
03/06/2019,PFO,LGW,U2
03/07/2019,PFO,LGW,U2
04/04/2019,PFO,LGW,U2
04/05/2019,PFO,LGW,U2
05/01/2019,PFO,LGW,U2
05/03/2019,PFO,LGW,U2
07/01/2019,PFO,LGW,U2
11/01/2019,PFO,LGW,U2
18/01/2019,PFO,LGW,U2
03/06/2019,PFO,LTN,U2
03/07/2019,PFO,LTN,U2
04/04/2019,PFO,LTN,U2
04/05/2019,PFO,LTN,U2
05/01/2019,PFO,LTN,U2
07/01/2019,PFO,LTN,U2
03/02/2019,PFO,MAN,U2
03/06/2019,PFO,MAN,U2
03/07/2019,PFO,MAN,U2
04/04/2019,PFO,MAN,U2
04/05/2019,PFO,MAN,U2
05/01/2019,PFO,MAN,U2
05/03/2019,PFO,MAN,U2
07/01/2019,PFO,MAN,U2
11/01/2019,PFO,MAN,U2
18/01/2019,PFO,MAN,U2
04/04/2019,PFO,TXL,U2
04/05/2019,PFO,TXL,U2
05/01/2019,PFO,TXL,U2
03/06/2019,PMI,AMS,U2
03/07/2019,PMI,AMS,U2
04/04/2019,PMI,AMS,U2
04/05/2019,PMI,AMS,U2
03/06/2019,PMI,BFS,U2
03/07/2019,PMI,BFS,U2
04/04/2019,PMI,BFS,U2
04/05/2019,PMI,BFS,U2
03/06/2019,PMI,BOD,U2
03/07/2019,PMI,BOD,U2
03/02/2019,PMI,BRS,U2
03/06/2019,PMI,BRS,U2
03/07/2019,PMI,BRS,U2
04/04/2019,PMI,BRS,U2
04/05/2019,PMI,BRS,U2
05/01/2019,PMI,BRS,U2
05/03/2019,PMI,BRS,U2
03/02/2019,PMI,BSL,U2
03/06/2019,PMI,BSL,U2
03/07/2019,PMI,BSL,U2
04/04/2019,PMI,BSL,U2
04/05/2019,PMI,BSL,U2
05/01/2019,PMI,BSL,U2
05/03/2019,PMI,BSL,U2
11/01/2019,PMI,BSL,U2
18/01/2019,PMI,BSL,U2
03/07/2019,PMI,CDG,U2
04/04/2019,PMI,CDG,U2
04/05/2019,PMI,CDG,U2
04/05/2019,PMI,EDI,U2
04/05/2019,PMI,GLA,U2
03/06/2019,PMI,GVA,U2
03/07/2019,PMI,GVA,U2
04/04/2019,PMI,GVA,U2
04/05/2019,PMI,GVA,U2
07/01/2019,PMI,GVA,U2
11/01/2019,PMI,GVA,U2
18/01/2019,PMI,GVA,U2
03/02/2019,PMI,LGW,U2
03/06/2019,PMI,LGW,U2
03/07/2019,PMI,LGW,U2
04/04/2019,PMI,LGW,U2
04/05/2019,PMI,LGW,U2
05/01/2019,PMI,LGW,U2
05/03/2019,PMI,LGW,U2
07/01/2019,PMI,LGW,U2
11/01/2019,PMI,LGW,U2
18/01/2019,PMI,LGW,U2
03/06/2019,PMI,LPL,U2
03/07/2019,PMI,LPL,U2
04/04/2019,PMI,LPL,U2
04/05/2019,PMI,LPL,U2
07/01/2019,PMI,LPL,U2
11/01/2019,PMI,LPL,U2
18/01/2019,PMI,LPL,U2
03/06/2019,PMI,LTN,U2
03/07/2019,PMI,LTN,U2
04/04/2019,PMI,LTN,U2
04/05/2019,PMI,LTN,U2
05/01/2019,PMI,LTN,U2
05/03/2019,PMI,LTN,U2
03/06/2019,PMI,LYS,U2
03/07/2019,PMI,LYS,U2
03/06/2019,PMI,MAN,U2
03/07/2019,PMI,MAN,U2
04/04/2019,PMI,MAN,U2
04/05/2019,PMI,MAN,U2
05/01/2019,PMI,MAN,U2
05/03/2019,PMI,MAN,U2
03/06/2019,PMI,MXP,U2
03/07/2019,PMI,MXP,U2
04/04/2019,PMI,MXP,U2
04/05/2019,PMI,MXP,U2
05/01/2019,PMI,MXP,U2
05/03/2019,PMI,MXP,U2
03/06/2019,PMI,NCE,U2
03/06/2019,PMI,NCL,U2
03/07/2019,PMI,NCL,U2
04/04/2019,PMI,NCL,U2
04/05/2019,PMI,NCL,U2
03/06/2019,PMI,SEN,U2
03/07/2019,PMI,SEN,U2
04/04/2019,PMI,SEN,U2
04/05/2019,PMI,SEN,U2
03/02/2019,PMI,STN,U2
03/06/2019,PMI,STN,U2
03/07/2019,PMI,STN,U2
04/04/2019,PMI,STN,U2
04/05/2019,PMI,STN,U2
05/01/2019,PMI,STN,U2
03/06/2019,PMI,STR,U2
03/07/2019,PMI,STR,U2
03/02/2019,PMI,SXF,U2
03/06/2019,PMI,SXF,U2
03/07/2019,PMI,SXF,U2
04/04/2019,PMI,SXF,U2
04/05/2019,PMI,SXF,U2
05/01/2019,PMI,SXF,U2
05/03/2019,PMI,SXF,U2
07/01/2019,PMI,SXF,U2
11/01/2019,PMI,SXF,U2
18/01/2019,PMI,SXF,U2
03/02/2019,PMI,TXL,U2
03/06/2019,PMI,TXL,U2
03/07/2019,PMI,TXL,U2
04/04/2019,PMI,TXL,U2
04/05/2019,PMI,TXL,U2
05/01/2019,PMI,TXL,U2
05/03/2019,PMI,TXL,U2
07/01/2019,PMI,TXL,U2
11/01/2019,PMI,TXL,U2
18/01/2019,PMI,TXL,U2
03/07/2019,PMI,VCE,U2
04/05/2019,PMI,VCE,U2
03/06/2019,PMO,GVA,U2
04/04/2019,PMO,GVA,U2
05/01/2019,PMO,GVA,U2
05/03/2019,PMO,GVA,U2
03/07/2019,PMO,LGW,U2
04/04/2019,PMO,LGW,U2
04/05/2019,PMO,LGW,U2
05/01/2019,PMO,LGW,U2
05/03/2019,PMO,LGW,U2
04/05/2019,PMO,LPL,U2
04/04/2019,PMO,LTN,U2
04/05/2019,PMO,LTN,U2
03/02/2019,PMO,MXP,U2
03/06/2019,PMO,MXP,U2
03/07/2019,PMO,MXP,U2
04/04/2019,PMO,MXP,U2
04/05/2019,PMO,MXP,U2
05/01/2019,PMO,MXP,U2
05/03/2019,PMO,MXP,U2
07/01/2019,PMO,MXP,U2
11/01/2019,PMO,MXP,U2
18/01/2019,PMO,MXP,U2
03/02/2019,PMO,NAP,U2
03/06/2019,PMO,NAP,U2
04/04/2019,PMO,NAP,U2
04/05/2019,PMO,NAP,U2
05/01/2019,PMO,NAP,U2
05/03/2019,PMO,NAP,U2
07/01/2019,PMO,NAP,U2
11/01/2019,PMO,NAP,U2
18/01/2019,PMO,NAP,U2
03/07/2019,PMO,ORY,U2
03/02/2019,PRG,AMS,U2
03/06/2019,PRG,AMS,U2
03/07/2019,PRG,AMS,U2
04/04/2019,PRG,AMS,U2
04/05/2019,PRG,AMS,U2
05/01/2019,PRG,AMS,U2
05/03/2019,PRG,AMS,U2
07/01/2019,PRG,AMS,U2
11/01/2019,PRG,AMS,U2
18/01/2019,PRG,AMS,U2
07/01/2019,PRG,BFS,U2
11/01/2019,PRG,BFS,U2
18/01/2019,PRG,BFS,U2
03/02/2019,PRG,BRS,U2
03/06/2019,PRG,BRS,U2
03/07/2019,PRG,BRS,U2
04/04/2019,PRG,BRS,U2
05/01/2019,PRG,BRS,U2
05/03/2019,PRG,BRS,U2
07/01/2019,PRG,BRS,U2
11/01/2019,PRG,BRS,U2
18/01/2019,PRG,BRS,U2
03/02/2019,PRG,BSL,U2
03/06/2019,PRG,BSL,U2
03/07/2019,PRG,BSL,U2
04/05/2019,PRG,BSL,U2
11/01/2019,PRG,BSL,U2
18/01/2019,PRG,BSL,U2
03/02/2019,PRG,EDI,U2
03/06/2019,PRG,EDI,U2
03/07/2019,PRG,EDI,U2
04/04/2019,PRG,EDI,U2
05/03/2019,PRG,EDI,U2
11/01/2019,PRG,EDI,U2
18/01/2019,PRG,EDI,U2
03/02/2019,PRG,LGW,U2
03/06/2019,PRG,LGW,U2
03/07/2019,PRG,LGW,U2
04/04/2019,PRG,LGW,U2
04/05/2019,PRG,LGW,U2
05/01/2019,PRG,LGW,U2
05/03/2019,PRG,LGW,U2
07/01/2019,PRG,LGW,U2
11/01/2019,PRG,LGW,U2
18/01/2019,PRG,LGW,U2
03/02/2019,PRG,MAN,U2
03/06/2019,PRG,MAN,U2
03/07/2019,PRG,MAN,U2
04/04/2019,PRG,MAN,U2
04/05/2019,PRG,MAN,U2
05/01/2019,PRG,MAN,U2
05/03/2019,PRG,MAN,U2
07/01/2019,PRG,MAN,U2
11/01/2019,PRG,MAN,U2
18/01/2019,PRG,MAN,U2
03/02/2019,PRG,MXP,U2
03/06/2019,PRG,MXP,U2
03/07/2019,PRG,MXP,U2
04/04/2019,PRG,MXP,U2
04/05/2019,PRG,MXP,U2
05/01/2019,PRG,MXP,U2
05/03/2019,PRG,MXP,U2
07/01/2019,PRG,MXP,U2
11/01/2019,PRG,MXP,U2
18/01/2019,PRG,MXP,U2
03/02/2019,PRG,NAP,U2
03/06/2019,PRG,NAP,U2
05/01/2019,PRG,NAP,U2
07/01/2019,PRG,NAP,U2
11/01/2019,PRG,NAP,U2
18/01/2019,PRG,NAP,U2
03/02/2019,PRG,SEN,U2
03/06/2019,PRG,SEN,U2
03/07/2019,PRG,SEN,U2
07/01/2019,PRG,SEN,U2
11/01/2019,PRG,SEN,U2
18/01/2019,PRG,SEN,U2
03/02/2019,PRG,STN,U2
03/06/2019,PRG,STN,U2
03/07/2019,PRG,STN,U2
04/04/2019,PRG,STN,U2
04/05/2019,PRG,STN,U2
05/01/2019,PRG,STN,U2
05/03/2019,PRG,STN,U2
07/01/2019,PRG,STN,U2
11/01/2019,PRG,STN,U2
18/01/2019,PRG,STN,U2
03/02/2019,PRG,VCE,U2
03/06/2019,PRG,VCE,U2
03/07/2019,PRG,VCE,U2
04/04/2019,PRG,VCE,U2
04/05/2019,PRG,VCE,U2
07/01/2019,PRG,VCE,U2
11/01/2019,PRG,VCE,U2
18/01/2019,PRG,VCE,U2
03/02/2019,PRN,BSL,U2
03/07/2019,PRN,BSL,U2
04/04/2019,PRN,BSL,U2
04/05/2019,PRN,BSL,U2
05/01/2019,PRN,BSL,U2
05/03/2019,PRN,BSL,U2
07/01/2019,PRN,BSL,U2
11/01/2019,PRN,BSL,U2
18/01/2019,PRN,BSL,U2
03/06/2019,PRN,GVA,U2
03/07/2019,PRN,GVA,U2
04/04/2019,PRN,GVA,U2
04/05/2019,PRN,GVA,U2
05/01/2019,PRN,GVA,U2
05/03/2019,PRN,GVA,U2
07/01/2019,PRN,GVA,U2
03/02/2019,PRN,SXF,U2
03/06/2019,PRN,SXF,U2
03/07/2019,PRN,SXF,U2
04/04/2019,PRN,SXF,U2
07/01/2019,PRN,SXF,U2
11/01/2019,PRN,SXF,U2
18/01/2019,PRN,SXF,U2
03/06/2019,PSA,BRS,U2
03/07/2019,PSA,BRS,U2
04/04/2019,PSA,BRS,U2
04/05/2019,PSA,BRS,U2
07/01/2019,PSA,BRS,U2
11/01/2019,PSA,BRS,U2
18/01/2019,PSA,BRS,U2
03/07/2019,PSA,GVA,U2
03/02/2019,PSA,LGW,U2
03/06/2019,PSA,LGW,U2
03/07/2019,PSA,LGW,U2
04/04/2019,PSA,LGW,U2
04/05/2019,PSA,LGW,U2
05/01/2019,PSA,LGW,U2
05/03/2019,PSA,LGW,U2
07/01/2019,PSA,LGW,U2
11/01/2019,PSA,LGW,U2
18/01/2019,PSA,LGW,U2
03/06/2019,PSA,LTN,U2
03/07/2019,PSA,LTN,U2
04/04/2019,PSA,LTN,U2
04/05/2019,PSA,LTN,U2
05/01/2019,PSA,LTN,U2
05/03/2019,PSA,LTN,U2
04/04/2019,PSA,MAN,U2
04/05/2019,PSA,MAN,U2
05/01/2019,PSA,MAN,U2
03/02/2019,PSA,ORY,U2
03/06/2019,PSA,ORY,U2
03/07/2019,PSA,ORY,U2
04/04/2019,PSA,ORY,U2
04/05/2019,PSA,ORY,U2
05/01/2019,PSA,ORY,U2
05/03/2019,PSA,ORY,U2
07/01/2019,PSA,ORY,U2
11/01/2019,PSA,ORY,U2
18/01/2019,PSA,ORY,U2
03/06/2019,PSA,SXF,U2
03/07/2019,PSA,SXF,U2
03/06/2019,PSA,TXL,U2
07/01/2019,PSA,TXL,U2
11/01/2019,PSA,TXL,U2
18/01/2019,PSA,TXL,U2
03/07/2019,PUY,BRS,U2
04/05/2019,PUY,BRS,U2
03/07/2019,PUY,CDG,U2
04/05/2019,PUY,LGW,U2
03/07/2019,PUY,LPL,U2
03/07/2019,PUY,MXP,U2
03/07/2019,PUY,TXL,U2
03/07/2019,PVK,LGW,U2
03/07/2019,PVK,MAN,U2
04/04/2019,RAK,BOD,U2
04/05/2019,RAK,BOD,U2
05/01/2019,RAK,BOD,U2
05/03/2019,RAK,BOD,U2
03/02/2019,RAK,BSL,U2
03/06/2019,RAK,BSL,U2
04/04/2019,RAK,BSL,U2
04/05/2019,RAK,BSL,U2
05/01/2019,RAK,BSL,U2
05/03/2019,RAK,BSL,U2
07/01/2019,RAK,BSL,U2
03/02/2019,RAK,CDG,U2
03/06/2019,RAK,CDG,U2
04/04/2019,RAK,CDG,U2
04/05/2019,RAK,CDG,U2
05/01/2019,RAK,CDG,U2
05/03/2019,RAK,CDG,U2
07/01/2019,RAK,CDG,U2
11/01/2019,RAK,CDG,U2
18/01/2019,RAK,CDG,U2
03/02/2019,RAK,GVA,U2
04/04/2019,RAK,GVA,U2
04/05/2019,RAK,GVA,U2
05/01/2019,RAK,GVA,U2
05/03/2019,RAK,GVA,U2
07/01/2019,RAK,GVA,U2
11/01/2019,RAK,GVA,U2
03/02/2019,RAK,LGW,U2
03/06/2019,RAK,LGW,U2
03/07/2019,RAK,LGW,U2
04/04/2019,RAK,LGW,U2
04/05/2019,RAK,LGW,U2
05/01/2019,RAK,LGW,U2
05/03/2019,RAK,LGW,U2
07/01/2019,RAK,LGW,U2
11/01/2019,RAK,LGW,U2
18/01/2019,RAK,LGW,U2
03/02/2019,RAK,LYS,U2
03/06/2019,RAK,LYS,U2
03/07/2019,RAK,LYS,U2
04/04/2019,RAK,LYS,U2
04/05/2019,RAK,LYS,U2
05/01/2019,RAK,LYS,U2
05/03/2019,RAK,LYS,U2
07/01/2019,RAK,LYS,U2
11/01/2019,RAK,LYS,U2
18/01/2019,RAK,LYS,U2
03/07/2019,RAK,MAN,U2
04/05/2019,RAK,MAN,U2
05/01/2019,RAK,MAN,U2
05/03/2019,RAK,MAN,U2
03/02/2019,RAK,MXP,U2
03/06/2019,RAK,MXP,U2
03/07/2019,RAK,MXP,U2
04/04/2019,RAK,MXP,U2
04/05/2019,RAK,MXP,U2
05/01/2019,RAK,MXP,U2
07/01/2019,RAK,MXP,U2
11/01/2019,RAK,MXP,U2
18/01/2019,RAK,MXP,U2
03/02/2019,RAK,NCE,U2
04/04/2019,RAK,NCE,U2
04/05/2019,RAK,NCE,U2
05/01/2019,RAK,NCE,U2
05/03/2019,RAK,NCE,U2
03/06/2019,RAK,TLS,U2
07/01/2019,RAK,TLS,U2
11/01/2019,RAK,TLS,U2
18/01/2019,RAK,TLS,U2
04/05/2019,REU,LTN,U2
03/07/2019,RHO,AMS,U2
03/07/2019,RHO,BOD,U2
03/06/2019,RHO,LGW,U2
03/07/2019,RHO,LGW,U2
04/05/2019,RHO,LGW,U2
03/07/2019,RHO,LPL,U2
04/05/2019,RHO,LPL,U2
03/07/2019,RHO,LTN,U2
04/05/2019,RHO,LTN,U2
03/07/2019,RHO,MXP,U2
03/06/2019,RMU,BRS,U2
03/07/2019,RMU,BRS,U2
04/04/2019,RMU,BRS,U2
04/05/2019,RMU,BRS,U2
05/03/2019,RMU,BRS,U2
03/02/2019,RMU,LGW,U2
03/06/2019,RMU,LGW,U2
03/07/2019,RMU,LGW,U2
04/04/2019,RMU,LGW,U2
04/05/2019,RMU,LGW,U2
05/03/2019,RMU,LGW,U2
18/01/2019,RMU,LGW,U2
03/07/2019,RMU,SEN,U2
04/05/2019,RMU,SEN,U2
05/03/2019,RMU,SEN,U2
07/01/2019,RNS,GVA,U2
11/01/2019,RNS,GVA,U2
18/01/2019,RNS,GVA,U2
03/02/2019,RNS,LYS,U2
03/06/2019,RNS,LYS,U2
03/07/2019,RNS,LYS,U2
04/04/2019,RNS,LYS,U2
07/01/2019,RNS,LYS,U2
11/01/2019,RNS,LYS,U2
18/01/2019,RNS,LYS,U2
03/02/2019,RVN,LGW,U2
05/01/2019,SCQ,BSL,U2
05/03/2019,SCQ,BSL,U2
03/02/2019,SCQ,GVA,U2
03/06/2019,SCQ,GVA,U2
03/07/2019,SCQ,GVA,U2
04/04/2019,SCQ,GVA,U2
04/05/2019,SCQ,GVA,U2
05/01/2019,SCQ,GVA,U2
05/03/2019,SCQ,GVA,U2
07/01/2019,SCQ,GVA,U2
11/01/2019,SCQ,GVA,U2
18/01/2019,SCQ,GVA,U2
03/07/2019,SCQ,LGW,U2
04/05/2019,SCQ,LGW,U2
04/05/2019,SCQ,MXP,U2
07/01/2019,SEN,ACE,U2
11/01/2019,SEN,ACE,U2
18/01/2019,SEN,ACE,U2
03/06/2019,SEN,AGP,U2
03/07/2019,SEN,AGP,U2
04/04/2019,SEN,AGP,U2
04/05/2019,SEN,AGP,U2
05/01/2019,SEN,AGP,U2
05/03/2019,SEN,AGP,U2
07/01/2019,SEN,AGP,U2
03/02/2019,SEN,ALC,U2
03/06/2019,SEN,ALC,U2
03/07/2019,SEN,ALC,U2
04/04/2019,SEN,ALC,U2
04/05/2019,SEN,ALC,U2
05/01/2019,SEN,ALC,U2
05/03/2019,SEN,ALC,U2
07/01/2019,SEN,ALC,U2
11/01/2019,SEN,ALC,U2
03/02/2019,SEN,AMS,U2
03/06/2019,SEN,AMS,U2
03/07/2019,SEN,AMS,U2
04/04/2019,SEN,AMS,U2
04/05/2019,SEN,AMS,U2
05/01/2019,SEN,AMS,U2
05/03/2019,SEN,AMS,U2
07/01/2019,SEN,AMS,U2
11/01/2019,SEN,AMS,U2
18/01/2019,SEN,AMS,U2
03/06/2019,SEN,BCN,U2
03/07/2019,SEN,BCN,U2
11/01/2019,SEN,BCN,U2
18/01/2019,SEN,BCN,U2
03/06/2019,SEN,BOD,U2
03/07/2019,SEN,BOD,U2
07/01/2019,SEN,BUD,U2
11/01/2019,SEN,BUD,U2
18/01/2019,SEN,BUD,U2
03/02/2019,SEN,CDG,U2
03/06/2019,SEN,CDG,U2
03/07/2019,SEN,CDG,U2
11/01/2019,SEN,CDG,U2
18/01/2019,SEN,CDG,U2
04/05/2019,SEN,DBV,U2
03/06/2019,SEN,FAO,U2
03/07/2019,SEN,FAO,U2
04/04/2019,SEN,FAO,U2
04/05/2019,SEN,FAO,U2
05/01/2019,SEN,FAO,U2
05/03/2019,SEN,FAO,U2
03/02/2019,SEN,GVA,U2
05/01/2019,SEN,GVA,U2
07/01/2019,SEN,GVA,U2
11/01/2019,SEN,GVA,U2
18/01/2019,SEN,GVA,U2
04/05/2019,SEN,IBZ,U2
04/04/2019,SEN,JER,U2
04/05/2019,SEN,JER,U2
03/06/2019,SEN,MAH,U2
05/01/2019,SEN,MJV,U2
03/02/2019,SEN,MLA,U2
04/04/2019,SEN,MLA,U2
03/06/2019,SEN,PMI,U2
03/07/2019,SEN,PMI,U2
04/04/2019,SEN,PMI,U2
04/05/2019,SEN,PMI,U2
03/02/2019,SEN,PRG,U2
03/06/2019,SEN,PRG,U2
03/07/2019,SEN,PRG,U2
07/01/2019,SEN,PRG,U2
11/01/2019,SEN,PRG,U2
18/01/2019,SEN,PRG,U2
03/07/2019,SEN,RMU,U2
04/05/2019,SEN,RMU,U2
05/03/2019,SEN,RMU,U2
03/02/2019,SEN,SOF,U2
05/01/2019,SEN,TFS,U2
05/03/2019,SEN,TFS,U2
04/04/2019,SKG,BSL,U2
04/05/2019,SKG,BSL,U2
03/02/2019,SKG,LGW,U2
03/06/2019,SKG,LGW,U2
03/07/2019,SKG,LGW,U2
04/04/2019,SKG,LGW,U2
04/05/2019,SKG,LGW,U2
05/01/2019,SKG,LGW,U2
07/01/2019,SKG,LGW,U2
11/01/2019,SKG,LGW,U2
18/01/2019,SKG,LGW,U2
03/06/2019,SKG,MAN,U2
03/07/2019,SKG,MAN,U2
07/01/2019,SKG,MAN,U2
11/01/2019,SKG,MAN,U2
18/01/2019,SKG,MAN,U2
03/02/2019,SKG,SXF,U2
03/06/2019,SKG,SXF,U2
03/07/2019,SKG,SXF,U2
04/04/2019,SKG,SXF,U2
04/05/2019,SKG,SXF,U2
